track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TREBIHH128F92EF854,Onde Corte,Ludovico Einaudi,https://p.scdn.co/mp3-preview/43aab742d2a4439e93e30ed12a1de6421bc0f6f8?cid=774b29d4f13844c495f206cafdad9c86,187rTNo0hWQaACuHR3ALBo,"classical, piano",,2004,200000,0.125,0.0267,9,-30.979,1,0.0446,0.995,0.835,0.117,0.117,160.003,4
TRXJLMN128F935320B,Interference,Thom Yorke,https://p.scdn.co/mp3-preview/308245bf493377197b495a534ba6cb3dc0fbdea3?cid=774b29d4f13844c495f206cafdad9c86,2R5o3CKGdTsycMykcUTfns,"electronic, experimental, downtempo, dark_ambient",,2014,168627,0.349,0.0917,4,-17.719,0,0.0323,0.904,0.514,0.111,0.0384,103.192,3
TRLVHHG128F42A1249,Chasing the Sun,The Wanted,https://p.scdn.co/mp3-preview/d87f83eed63b100363891a03be48e0a905abd7e6?cid=774b29d4f13844c495f206cafdad9c86,02CZazppxZGIq0sDAEwtyk,"electronic, pop, dance, male_vocalists",Rock,2012,198844,0.645,0.716,7,-6.374,0,0.153,0.279,0.0,0.397,0.649,128.036,4
TRPVMGZ128F428C921,Willy,Joni Mitchell,https://p.scdn.co/mp3-preview/027f5fc113488a5e4f1c0649c4e8c94f77fa769e?cid=774b29d4f13844c495f206cafdad9c86,1kQbEQBBRAxsuesDJDyYat,"female_vocalists, folk",,2000,204760,0.417,0.223,0,-14.087,1,0.0306,0.815,2.42e-05,0.0953,0.35,108.399,1
TRABAIO128F42938F9,Baby Come To Me,George Howard,https://p.scdn.co/mp3-preview/6549cb385884efb26d271963bfe18fef429836b6?cid=774b29d4f13844c495f206cafdad9c86,068rkblcZo8uCOkx9p8Zgr,,,2004,394666,0.448,0.553,8,-8.922,1,0.0478,0.566,0.077,0.0607,0.676,84.1,4
TRNNCVZ128F4265F90,Raptowne Realia,Fu,https://p.scdn.co/mp3-preview/b5c5d866b33c508f362136afa9211dee37ae9d06?cid=774b29d4f13844c495f206cafdad9c86,1ovFQ5cFwU92i6zvHVZIid,polish,,2005,280720,0.559,0.899,8,-2.997,1,0.353,0.183,0.0,0.0979,0.76,133.255,5
TRULMBY128F9307025,Headlights,Eminem,https://p.scdn.co/mp3-preview/105fb6c432e395bd79aee117895973dceea01f52?cid=774b29d4f13844c495f206cafdad9c86,14WB9RMGcLvEKWNgPP22fV,"rap, hip_hop",,2013,343032,0.691,0.795,11,-3.654,1,0.14,0.164,0.0,0.833,0.47,146.687,4
TREEXFG128F92F6C9B,Little Hell,City and Colour,https://p.scdn.co/mp3-preview/99f8ab2f2d33d6ad438fc6da6d0646a59bd0e9c4?cid=774b29d4f13844c495f206cafdad9c86,3iMBSweMhly0qB2NUCXpCi,"folk, singer_songwriter, acoustic, male_vocalists, beautiful, 00s",,2011,283280,0.366,0.42,5,-10.217,1,0.0295,0.0992,0.0,0.0995,0.174,146.002,3
TRMCJOH128F1458D79,Tears of a Clown,The Beat,https://p.scdn.co/mp3-preview/f310e1c12b9392849986b1a4516e8e48a61fc13d?cid=774b29d4f13844c495f206cafdad9c86,0dEW08aFIdqBM2ZM3nTENB,"cover, ska",,2012,161440,0.609,0.808,2,-9.387,1,0.0401,0.00385,0.00511,0.0646,0.978,164.598,4
TRBVHSS128EF3449B0,A Portable Death Ray And A Sterile Claw Hammer,See You Next Tuesday,https://p.scdn.co/mp3-preview/c39a06e31317f8c849f7389cda322629acfb4640?cid=774b29d4f13844c495f206cafdad9c86,71M34BdLve1QsUBCq0PwXy,grindcore,,2007,99880,0.243,0.995,9,-2.56,1,0.132,0.000707,0.246,0.385,0.0373,83.962,5
TRPQSVD128F424382D,Marieta,Ibrahim Ferrer,https://p.scdn.co/mp3-preview/8b988cc6ec65b9b8b25e1635d04862208c856543?cid=774b29d4f13844c495f206cafdad9c86,3oFwFUxhOgem0hPpFsor1n,,Latin,1999,355040,0.592,0.545,9,-7.091,1,0.0746,0.831,0.0,0.155,0.713,79.073,4
TRYFPUX12903D073A3,Until the Last,The Album Leaf,https://p.scdn.co/mp3-preview/3819d2fde6bd2793020d44f796bdb496b7a769fb?cid=774b29d4f13844c495f206cafdad9c86,4ZNk9wTg4c9lNQbPkluXsX,"ambient, instrumental, post_rock, american",,2010,256399,0.529,0.597,8,-7.797,1,0.029,0.244,0.898,0.101,0.0744,119.975,5
TRHBVJD128F4276F35,Amends,Touché Amoré,https://p.scdn.co/mp3-preview/32ad8b6737add9cc4fd42cababfe3bb52c91b9a9?cid=774b29d4f13844c495f206cafdad9c86,01ylMqylzp90pPYXhmcebq,"hardcore, screamo",Rock,2011,104800,0.203,0.85,6,-6.588,1,0.195,0.00839,0.119,0.366,0.0392,77.527,4
TRFNNIY128F148ADAC,Sister,Sufjan Stevens,https://p.scdn.co/mp3-preview/807662159ded62a4d67fe17ff12163433617f3ec?cid=774b29d4f13844c495f206cafdad9c86,4BbNWADUUZI4SNq6wk6d5A,"indie, folk, singer_songwriter, chillout, acoustic, beautiful, mellow",,2004,360840,0.41,0.348,4,-9.7,1,0.0261,0.121,0.245,0.138,0.248,101.656,3
TRDIRFQ128F93382DF,Mightiest of Guns,A.A. Bondy,https://p.scdn.co/mp3-preview/f4c63ee831fd5b9b7b20aec9c7f28c2976badcc4?cid=774b29d4f13844c495f206cafdad9c86,15uTxjdvNnV6U5u5L4vpnM,"folk, singer_songwriter, chillout, acoustic, beautiful, mellow",Folk,2009,227280,0.236,0.16,0,-16.868,1,0.035,0.879,0.0265,0.194,0.125,169.025,4
TRKXIHC128F93069CF,"War, Wisdom and Rhyme",Baroness,https://p.scdn.co/mp3-preview/0e0cad61c68c20c9a0fce2f80814b2fb5692da49?cid=774b29d4f13844c495f206cafdad9c86,1gd4sPDZh6uPvQs24qMJiT,"progressive_rock, heavy_metal, hardcore, post_rock, progressive_metal, doom_metal",Metal,2009,265493,0.289,0.893,7,-8.112,0,0.0799,0.000114,0.342,0.0672,0.292,155.957,3
TRCZFUQ128F92F781D,Oh Africa,Akon,https://p.scdn.co/mp3-preview/154cac81b782de8fffcee21196c143f23dc273a0?cid=774b29d4f13844c495f206cafdad9c86,179aOvQ2zO2EWQsiEkxJgu,"pop, rnb",,2010,202066,0.599,0.75,0,-5.917,1,0.0432,0.409,0.0,0.346,0.513,127.819,4
TRLVPHI128F92FEB97,Corsair,Boards of Canada,https://p.scdn.co/mp3-preview/59647a8035a3fb580f80c8c426f4009e5347dc73?cid=774b29d4f13844c495f206cafdad9c86,54IGiCAOFeISJAGZoHjtjf,"electronic, ambient, experimental, chillout, trip_hop, downtempo, idm",Electronic,2002,172026,0.15,0.122,10,-22.992,0,0.124,0.934,0.833,0.0875,0.223,69.804,5
TRFNNJA128F92F0652,Isa,Enslaved,https://p.scdn.co/mp3-preview/cfd6607cb437158e5b8740d20620f0553eecc867?cid=774b29d4f13844c495f206cafdad9c86,1QfWsral1r7z5wU27EDqfH,"black_metal, progressive_metal",,2004,226240,0.4,0.996,9,-3.932,1,0.0735,0.000163,0.0407,0.842,0.0744,129.948,4
TRBCXWE12903CD2A4D,Pick Up If You're There,Mercury Rev,https://p.scdn.co/mp3-preview/9047c7332bba805fd89da06218dca755a04d3870?cid=774b29d4f13844c495f206cafdad9c86,09y57NpusxQvwdfd0wPkqt,"indie, instrumental",Rock,2011,184906,0.2,0.255,1,-14.671,0,0.036,0.368,0.937,0.477,0.0584,94.155,5
TRFSMQU128F934C685,Bruises,Chairlift,https://p.scdn.co/mp3-preview/ffa2f389a4ab031e3211ccd751d7eb8aebab1862?cid=774b29d4f13844c495f206cafdad9c86,09WlDRzx7jDsTOrR15qxQs,"electronic, indie, pop, female_vocalists, indie_pop, love",,2011,241893,0.574,0.534,0,-7.488,1,0.0528,0.0339,0.0135,0.0886,0.875,185.222,4
TRZCMRI128F9355625,Limb by Limb,Phish,https://p.scdn.co/mp3-preview/938c0e439da8d74f57e30339c5db14cae3f76ac4?cid=774b29d4f13844c495f206cafdad9c86,0SpkHeCKR1zwjzMCXldThw,"rock, funk, guitar, new_age",Rock,1998,606893,0.457,0.729,10,-7.507,1,0.0302,0.863,0.509,0.938,0.632,105.065,3
TRXSDZM128F92D28E1,Anything Can Happen,Wyclef Jean,https://p.scdn.co/mp3-preview/0a50554daa25717e7b8ebb1f7671c7c024737704?cid=774b29d4f13844c495f206cafdad9c86,1pdskdCwpfW0qw0swquHhn,"rap, hip_hop, reggae",,1997,276466,0.719,0.609,9,-10.972,1,0.311,0.0062,2.09e-06,0.186,0.478,90.062,4
TRURQRU12903CE3F6D,Rain City,Turin Brakes,https://p.scdn.co/mp3-preview/1c4d73eda9d4a28e416eeae8ef91194316b65a5a?cid=774b29d4f13844c495f206cafdad9c86,1LqOQyk3yq5CnxkymRuSWe,"indie, folk, singer_songwriter, chillout, soundtrack, acoustic, love, beautiful, mellow, chill",,2003,246240,0.261,0.209,1,-14.987,1,0.0312,0.954,0.00029,0.078,0.135,151.18,3
TRIGVMF128F1476D9B,Barcelona Nights,Ottmar Liebert,https://p.scdn.co/mp3-preview/bc9f013e9139c3e1b039ffa6433f7485b9eac835?cid=774b29d4f13844c495f206cafdad9c86,0bNIRTdCus9dsMYNuiyfrB,guitar,,2018,276717,0.773,0.765,9,-7.099,0,0.0374,0.781,0.839,0.0632,0.863,115.994,4
TRDXRIT128E0781150,Electric Light,PJ Harvey,https://p.scdn.co/mp3-preview/2063ad02e1ac97f91518ce78691ac5a4c37d61ed?cid=774b29d4f13844c495f206cafdad9c86,3c42SGbH1c7jPbJJUKXtpY,"electronic, alternative, female_vocalists, experimental, punk",,1998,184506,0.433,0.038,10,-27.927,0,0.0392,0.757,0.931,0.109,0.119,142.393,1
TRBABBT128F9327213,Oversleeping,I'm from Barcelona,https://p.scdn.co/mp3-preview/fa641b83793a197cf9ca45d7780b6237a145dd49?cid=774b29d4f13844c495f206cafdad9c86,3KhfYfMbLqe3FU3Iswv7t8,"indie, indie_pop, 00s, swedish",,2007,138186,0.586,0.857,9,-4.334,1,0.0497,0.106,1.69e-05,0.698,0.921,128.468,4
TRLOWQK128F9309D00,Isn't She Lovely,Stevie Wonder,https://p.scdn.co/mp3-preview/03ea994bb1e88b0e5694e4ca108dc959786757e8?cid=774b29d4f13844c495f206cafdad9c86,0JfBARCAMpxf6885SrC8bj,"pop, soul, funk, 70s, rnb, love",,2015,198013,0.657,0.354,0,-10.642,0,0.0446,0.652,0.891,0.262,0.464,154.608,3
TRCBJHA12903CD4359,Room 23,Shpongle,https://p.scdn.co/mp3-preview/fbf2534e48f696d9b3342b09c459104696f28c55?cid=774b29d4f13844c495f206cafdad9c86,5oM4v18VGT9fzzmUkRwn51,"ambient, psychedelic, downtempo",Electronic,2001,305000,0.673,0.725,0,-9.271,1,0.0893,0.0237,0.0077,0.308,0.425,140.045,4
TRBRJQK12903CB7325,New Sneakers,Deerhoof,https://p.scdn.co/mp3-preview/68923e3e2ff9e2eab4f5c6bd69b7b48359f364ae?cid=774b29d4f13844c495f206cafdad9c86,1dr3jBEokhG7xrTiJaERdi,"alternative, indie, experimental, japanese, indie_pop, noise",Rock,2004,134726,0.305,0.254,0,-12.453,1,0.0291,0.854,0.823,0.112,0.0817,75.861,5
TRVUHMK128F93096E7,Betrayal/Forgiveness,Apocalyptica,https://p.scdn.co/mp3-preview/6098d34ce8fc5c6eaa0b4e9dbfcc0a2e31204919?cid=774b29d4f13844c495f206cafdad9c86,0buWVtNBaifSBGsO44hLnQ,"metal, instrumental, thrash_metal, power_metal, symphonic_metal",Metal,2006,312173,0.486,0.875,1,-9.032,1,0.0798,0.000495,0.786,0.285,0.0818,120.038,4
TRFZVYT12903CE3501,A New Life,Alexandre Desplat,https://p.scdn.co/mp3-preview/55f47a90497fce48a61a774293d00cc07fe27664?cid=774b29d4f13844c495f206cafdad9c86,1PgHxT3yG1hpfdXTBt5mZy,"classical, soundtrack",,2003,186920,0.301,0.0681,9,-22.466,0,0.0384,0.971,0.948,0.674,0.11,168.072,3
TRFNYTT128F428B7A5,Betrayed,Avenged Sevenfold,https://p.scdn.co/mp3-preview/c1cceb737bd726442895f336984a82238f1bc248?cid=774b29d4f13844c495f206cafdad9c86,0aj1vjPhHLrPYNVlfuw5s4,"metal, hard_rock, heavy_metal, hardcore, thrash_metal, metalcore, screamo",Punk,2005,406426,0.468,0.929,5,-3.787,1,0.0556,0.00133,1.54e-06,0.296,0.515,130.009,4
TRLMKXS12903CBF0B8,Down To The River,Bernard Fanning,https://p.scdn.co/mp3-preview/25ce3a2f93ea43ac795754d86f6becf570c53162?cid=774b29d4f13844c495f206cafdad9c86,0Lzhpip3Seauq3373KYK7Q,mellow,,2005,253266,0.368,0.261,5,-9.497,1,0.0325,0.585,7.25e-05,0.193,0.161,156.269,3
TRDJEUF12903CAEB8E,Disciples Of The Sacred Oath II,Orphaned Land,https://p.scdn.co/mp3-preview/db3ba4d2b54d75741bfe935397a3dd1a874edb6b?cid=774b29d4f13844c495f206cafdad9c86,0yA7yF4uv7H98MjjQpQYL6,progressive_metal,Metal,2010,510626,0.224,0.982,9,-5.515,1,0.169,0.00635,0.000187,0.361,0.249,139.947,4
TREBTUV12903CB3BDB,Gallows Hymn,Primordial,https://p.scdn.co/mp3-preview/2b7d07aac9128de48075f0f184e18a8bfead964f?cid=774b29d4f13844c495f206cafdad9c86,0L0jR9G4m3VNPVbKbjjrWe,"black_metal, doom_metal",,2010,305080,0.186,0.706,4,-14.819,0,0.0684,0.000265,0.128,0.652,0.178,179.786,3
TRYLEEP128F4287862,Mate,Todos Tus Muertos,https://p.scdn.co/mp3-preview/6a0a823e8934e6f4dc1e918a121447897a917907?cid=774b29d4f13844c495f206cafdad9c86,4P8jmtTh7Uff7vcUCXsNaY,"punk, ska",,2008,194986,0.444,0.357,6,-21.436,0,0.0632,0.00136,0.00157,0.0832,0.788,110.889,4
TRKWSHN12903CB7321,Dream Wanderer's Tune,Deerhoof,https://p.scdn.co/mp3-preview/70505d04b28eab941f2527dceb4d10a0c31e9158?cid=774b29d4f13844c495f206cafdad9c86,1K0hNc2RXJN0TP48vnJmAC,"rock, indie, female_vocalists, japanese, post_punk, noise",Rock,2004,139906,0.507,0.271,7,-12.156,1,0.0338,0.952,0.474,0.108,0.154,112.403,3
TRXFCAA12903CBC755,Engel,Rammstein,https://p.scdn.co/mp3-preview/4635be34482d29364b485494afc801c4fee96992?cid=774b29d4f13844c495f206cafdad9c86,0baFwsZAtCzfHB3LKDdH4L,"rock, metal, hard_rock, heavy_metal, industrial, german",,2014,264853,0.62,0.599,2,-7.312,1,0.031,0.00983,0.00128,0.239,0.345,96.083,4
TRTFRPX12903C95578,Reflejo,Murcof,https://p.scdn.co/mp3-preview/a9733282639b0be6656bd7b6a5283f10b29dffd1?cid=774b29d4f13844c495f206cafdad9c86,6CbK9xi97zQ2dibY0lL4CD,"electronic, ambient, idm, dark_ambient",Electronic,2005,546986,0.584,0.32,10,-15.652,0,0.038,0.677,0.897,0.096,0.0792,121.856,5
TRYMOID128F4259A8F,Side,Travis,https://p.scdn.co/mp3-preview/bd63c465d06976536b3d3ebbb054dc1603df57a5?cid=774b29d4f13844c495f206cafdad9c86,0hYxSjVwQ50q1D39BHRUJz,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2001,236360,0.455,0.848,7,-5.242,0,0.0284,0.00043,7.03e-06,0.369,0.515,90.932,4
TRACSKQ12903CAEE61,Strings,blink-182,https://p.scdn.co/mp3-preview/4907ae00119da3dc8676c716dc0fe3d5d38bf3e6?cid=774b29d4f13844c495f206cafdad9c86,0NiBhSOluWc1oFBNAUbqdD,"punk, punk_rock",,1998,148800,0.396,0.872,0,-4.658,1,0.0475,1.92e-05,0.0689,0.431,0.49,125.742,5
TRYPSFO12903CA84F0,Stickwitu,The Pussycat Dolls,https://p.scdn.co/mp3-preview/b5e7e9b09d1a45b11c6e81d157a58507a7edd2bb?cid=774b29d4f13844c495f206cafdad9c86,0C4C1ATNSxtBzaJGB54Msi,"pop, female_vocalists, dance, hip_hop, rnb, love",,2008,207853,0.654,0.546,9,-6.44,1,0.0419,0.305,0.0,0.0638,0.424,79.986,4
TRABBVS12903CADF57,Thanks for Coming,Touch and Go,https://p.scdn.co/mp3-preview/571ddb5a0b49eb0eb55070cab940529e4fedf982?cid=774b29d4f13844c495f206cafdad9c86,5imyUc86hNkQQUXx2UYYZX,"jazz, drum_and_bass",Electronic,1999,223280,0.551,0.633,8,-14.391,1,0.167,0.138,0.156,0.707,0.912,109.92,5
TRUVIJT12903CF4582,Contemplate Regicide,Cryptopsy,https://p.scdn.co/mp3-preview/ef116df7556441938e89721f04c823a6fa82eeb4?cid=774b29d4f13844c495f206cafdad9c86,05o5nf1nlZvvP77HKYhpAz,"death_metal, metalcore",,2008,329186,0.407,0.976,6,-4.665,1,0.109,4.7e-05,0.0948,0.0633,0.108,101.959,4
TRMINWY128F425829E,Tache,Venetian Snares,https://p.scdn.co/mp3-preview/e4997486a927f4f05691e81791810bb0be0fb10f?cid=774b29d4f13844c495f206cafdad9c86,3iKHqn9wUeIMZK3KnKL0n0,idm,Electronic,2006,389040,0.744,0.993,9,-1.051,0,0.229,0.0464,0.0669,0.0758,0.245,109.319,1
TRRQYQO12903CEC79E,"Dargor, Shadowlord of the Black Mountain",Rhapsody,https://p.scdn.co/mp3-preview/a84fef0675300e732874dfd940e0f50f7b6e0fdf?cid=774b29d4f13844c495f206cafdad9c86,1SR9UbvPGLCeQM9Oi8mwH5,"japanese, power_metal, symphonic_metal, j_pop",Metal,2000,288040,0.368,0.934,11,-4.498,0,0.0536,0.00152,1.06e-06,0.233,0.366,169.953,4
TRWGYJU12903CBCDD2,Chanson Pour L'Auvergnat,Georges Brassens,https://p.scdn.co/mp3-preview/93e30748e9bad437a681dc1417d4bfe78c754c92?cid=774b29d4f13844c495f206cafdad9c86,01IGuJETFKx0AFRpC8qLyQ,french,,2009,178973,0.56,0.0948,11,-16.188,0,0.215,0.963,0.0,0.122,0.741,202.667,3
TRJNBPF128F427E832,Mad Hatter,Avenged Sevenfold,https://p.scdn.co/mp3-preview/45802d2e13d8e0538ea970100db59d79661e06a5?cid=774b29d4f13844c495f206cafdad9c86,06ccOZxagoqk4oc0cGaJw7,"metal, heavy_metal, grunge",,2018,303746,0.415,0.956,7,-4.517,0,0.0677,0.00214,5.82e-05,0.0718,0.138,151.987,4
TRLSRYF128F92E07F1,All I Could Do Was Cry,Etta James,https://p.scdn.co/mp3-preview/2ac8931ae5e0f1636950bfe5de8fe2ab5c44b723?cid=774b29d4f13844c495f206cafdad9c86,008PMbl993V4aaAJaHH7dR,"female_vocalists, jazz, soul, blues, 60s, oldies",,2015,175203,0.302,0.391,8,-7.334,1,0.0285,0.618,0.000259,0.624,0.651,174.93,3
TRAYVLL128F9335B7A,Se Viene,Bersuit Vergarabat,https://p.scdn.co/mp3-preview/45f9037e405f99b27b7af11d4f0fb35b5a99824e?cid=774b29d4f13844c495f206cafdad9c86,50ub3uFroRYynQRez4AKrq,"rock, ska",Rock,1998,205933,0.588,0.878,9,-5.006,0,0.066,0.00586,0.0,0.046,0.958,147.989,4
TRUFOQE128F42813EB,In Our Talons,Bowerbirds,https://p.scdn.co/mp3-preview/020b2f5985dda7bd3e4afcbc7589f9cd9a2fe7d1?cid=774b29d4f13844c495f206cafdad9c86,16cQUhvctdhsnNXWqTHTXM,"indie, folk, acoustic, indie_pop, mellow",Rock,2007,233493,0.39,0.503,2,-9.19,1,0.0355,0.82,0.0471,0.139,0.358,127.444,5
TRJUZMJ128F42692C7,Shatters Within,Amorphis,https://p.scdn.co/mp3-preview/bbcf13354f6dee1492648e703fa1d96b1cdda92c?cid=774b29d4f13844c495f206cafdad9c86,2j4xVTCbdHgEFL8ksM5Fjk,"metal, death_metal, progressive_metal, melodic_death_metal, doom_metal",Metal,2001,321693,0.463,0.739,8,-6.757,1,0.0372,0.000183,0.00175,0.092,0.0561,110.093,4
TRAEVPJ128F1477009,Tara,Absu,https://p.scdn.co/mp3-preview/d4936bc658dcae120506e6dda0601ebd4a6b546c?cid=774b29d4f13844c495f206cafdad9c86,5akFvroEkc1eOv50KGKoAS,black_metal,,2008,116760,0.146,0.00201,3,-11.581,1,0.0474,0.442,0.000117,0.0749,0.0231,135.808,1
TRXNVAQ128F93176BA,The Beautiful People,Marilyn Manson,https://p.scdn.co/mp3-preview/851e9b6547b0fff72c9ff92cef3cd05920d0f797?cid=774b29d4f13844c495f206cafdad9c86,0DbPcbiSwuFgC01h1gdxDJ,"rock, alternative, metal, alternative_rock, hard_rock, industrial, 90s",,2009,214040,0.619,0.832,10,-10.136,0,0.0573,0.000908,0.615,0.18,0.811,144.001,4
TRXNHBP128F92DCF5F,Von den Elben,Faun,https://p.scdn.co/mp3-preview/11ec588d4759268cc509806c106eb1562563c066?cid=774b29d4f13844c495f206cafdad9c86,1hxNVFSda5UDCdEP7gdVua,"folk, german",,2013,247040,0.623,0.416,4,-9.028,0,0.0297,0.803,1.3e-06,0.0738,0.391,115.98,3
TRCTQLI128F4279719,Stood Up,A Fine Frenzy,https://p.scdn.co/mp3-preview/64248858a59a3d396dd2b186bf7d42124c62d966?cid=774b29d4f13844c495f206cafdad9c86,0vANJueFB7Ai3foYaKbrcc,"indie, female_vocalists, singer_songwriter, piano",Rock,2009,287946,0.39,0.835,0,-4.561,1,0.0368,0.00628,0.00408,0.128,0.482,150.079,4
TRVYMRP128F9301247,The Triumph of Our Tired Eyes,A Silver Mt. Zion,https://p.scdn.co/mp3-preview/c9a59be5621de4463b308995c8f3757dd454b392?cid=774b29d4f13844c495f206cafdad9c86,1CojFDMEZDfgc9UfezWf3W,post_rock,,2001,414413,0.224,0.325,1,-14.542,1,0.0493,0.209,0.397,0.127,0.0362,177.037,3
TRXLMBI12903CBECC5,Gentle On My Mind,Glen Campbell,https://p.scdn.co/mp3-preview/cf39413104a06aba80fdcdbfafbfbe7fee96630e?cid=774b29d4f13844c495f206cafdad9c86,00YWQOHA4xaXhvoTOC6tlg,country,,2014,134933,0.64,0.46,3,-8.795,1,0.0368,0.61,3.83e-06,0.372,0.82,108.623,4
TRXINOX128F424459C,Acceptance,Synkro,https://p.scdn.co/mp3-preview/5d213b44623cd4982e61a4dfdc690cb8cfa147df?cid=774b29d4f13844c495f206cafdad9c86,3BLkfNGZk9Pjwn7hLOCWIM,"downtempo, drum_and_bass",Rock,2013,286068,0.57,0.391,5,-12.067,0,0.0698,0.765,0.794,0.0627,0.0407,113.368,5
TRIMBQZ12903CB131E,My Romance,Gene Ammons,https://p.scdn.co/mp3-preview/bba0074954d911e69c5cf15f005e577f7760e03e?cid=774b29d4f13844c495f206cafdad9c86,00TRYYK0UfhFN711pF64ng,"jazz, funk, lounge",,2015,252203,0.514,0.0475,1,-10.668,1,0.0552,0.965,0.887,0.116,0.33,131.276,4
TRCVCFD128F42ADFD8,Empty House,Air,https://p.scdn.co/mp3-preview/01a89f7e7b993c4bf009901e5f159079fb1d0ed7?cid=774b29d4f13844c495f206cafdad9c86,4pxbaWQkVgGuv1lL2G5ag5,"electronic, ambient, instrumental, chillout, soundtrack, trip_hop, downtempo, french, chill",,2006,178133,0.392,0.347,3,-11.744,0,0.0326,0.598,0.98,0.162,0.515,181.499,3
TRRKILA128F92DA9A6,Liebe ist...,Stephan Bodzin,https://p.scdn.co/mp3-preview/286a662ec448a05cb7fe2b6fe8c3a587f43c7366?cid=774b29d4f13844c495f206cafdad9c86,15XQ2VSV5digydpDjr8IE3,techno,,2007,432756,0.941,0.413,7,-9.372,1,0.129,0.154,0.856,0.108,0.543,126.987,4
TRLNWUH12903CDA321,I'll Be Around,Yo La Tengo,https://p.scdn.co/mp3-preview/6df9f7eb200f28bb1389f621e4ac983187531915?cid=774b29d4f13844c495f206cafdad9c86,0WhbrQip6JiBuhFwho4QYH,"indie, indie_rock, soundtrack, male_vocalists, mellow",,2013,283800,0.344,0.386,7,-9.665,1,0.0376,0.701,0.894,0.106,0.0983,132.169,5
TRLLQUD128E078C974,Wild World,Mr. Big,https://p.scdn.co/mp3-preview/451d85c47ab3ca57b01ee580a87a45ac217d625e?cid=774b29d4f13844c495f206cafdad9c86,1vIA6vLzQmGGOS88s3nzO1,"rock, classic_rock, hard_rock, 90s, acoustic, cover",,1993,208226,0.588,0.669,5,-7.903,1,0.0299,0.252,0.0,0.227,0.636,143.531,4
TRBQDAZ128F92FA7F2,I Won't Disagree,Kate Voegele,https://p.scdn.co/mp3-preview/30e3d902cc3b48cafcd99885ab4582062d8f2db9?cid=774b29d4f13844c495f206cafdad9c86,1V4THpiwPCeGE12si1MTJs,"pop, female_vocalists, singer_songwriter, piano, pop_rock",,2007,229013,0.418,0.737,0,-4.739,0,0.0765,0.451,0.0,0.255,0.64,115.437,3
TRVDKJT128F92EF9DE,Authority Song,John Mellencamp,https://p.scdn.co/mp3-preview/e822fd56ba2ff2b4868e78f8b780353ba37d979f?cid=774b29d4f13844c495f206cafdad9c86,1kPhFYvB6gShi0ofBRNcky,"rock, classic_rock, 80s",,2004,229040,0.503,0.965,2,-4.933,1,0.0421,0.00394,9.6e-06,0.322,0.967,156.087,4
TRZZEYE12903CD1B39,All Is Loneliness,Moondog,https://p.scdn.co/mp3-preview/2d48e987e74ae0e19136e15f286410faad662c94?cid=774b29d4f13844c495f206cafdad9c86,0I2YESXenGYdD8pyoLYtUn,"jazz, experimental, avant_garde",Rock,2017,98066,0.611,0.598,7,-12.314,0,0.0353,0.598,0.193,0.0684,0.964,93.612,5
TRIOHTA12903CC90E3,Will I Ever,Alice Deejay,https://p.scdn.co/mp3-preview/90f895c18db9408029823559689771a2d07014a2?cid=774b29d4f13844c495f206cafdad9c86,2CLQ6mCaWbikuRMa2gAY0l,"dance, trance, techno",,2000,208133,0.669,0.832,2,-7.923,1,0.0311,0.000735,0.814,0.0593,0.605,137.076,4
TRUGQEP12903CD3CA2,Shiver,Coldplay,https://p.scdn.co/mp3-preview/e5d7ba8dddc6e3e1d4ddb99d57abc25c1e461cfa?cid=774b29d4f13844c495f206cafdad9c86,0qksx8mV28lztYIZ1om8ml,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, beautiful, britpop, mellow",,2000,304200,0.396,0.803,4,-6.186,1,0.0487,0.0334,0.0,0.0688,0.286,116.705,3
TRKMUBL128F42943A5,Chattahoochee,Alan Jackson,https://p.scdn.co/mp3-preview/bdecab377b84c0fdc53ffb2f297a64fcc8c4635d?cid=774b29d4f13844c495f206cafdad9c86,0zguOtmQBHtdzIG35vZilH,"90s, country",Country,1992,148160,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533,4
TRFKWJR128F9322876,Feeling Is Gone,Active Child,https://p.scdn.co/mp3-preview/3c4024833c11f5c695cbc21c5b1f1916a329499e?cid=774b29d4f13844c495f206cafdad9c86,2kOfObeNNMM4m0rWA9sS3S,"electronic, experimental, synthpop, avant_garde",Rock,2013,206106,0.258,0.794,8,-6.701,0,0.0535,0.0573,0.324,0.173,0.27,162.311,5
TROOBFH128E07945F1,My Melody,Eric B. & Rakim,https://p.scdn.co/mp3-preview/2b7ab27a4a0c0463e472c8ffa7c1e2f7de5c0eb1?cid=774b29d4f13844c495f206cafdad9c86,0wosqqYt10QZy1lHanTPpt,"80s, rap, hip_hop",,1987,406600,0.726,0.761,2,-10.527,1,0.362,0.0278,0.0,0.0482,0.647,177.268,4
